source_keyword,note_id,type,title,desc,time,last_update_time,time_readable,last_update_time_readable,user_id,nickname,liked_count,collected_count,comment_count,share_count,ip_location,tag_list,crawl_date,note_url
断网,6657125b00000000160111df,normal,笔记本wifi图标不见了？,"笔记本断网，发现wifi图标不见了怎么办？
五个方法完美解决
#电脑小知识[话题]#  #wifi[话题]#  #电脑小白求助[话题]#",1716982363000,1716982363000,2024-05-29 19:32:43,2024-05-29 19:32:43,62a88d8d000000001b0271c2,yu,1650,960,242,573,,"电脑小知识,wifi,电脑小白求助",2024-11-22,https://www.xiaohongshu.com/explore/6657125b00000000160111df?xsec_token=ABsI7jW8It5ZWOxUma6MLdJWaKy_TlW7jX8kiootEUYlM=&xsec_source=pc_search
断网生活,66b6f5b10000000009017e85,normal,电信宽带外线故障维权,"起因：早上起来宽带已经故障好几个小时了，一直用着流量，自己办公学习都需要看网课，流量告急，才月初，不可能说一直用着自己的流量，那月末出门就完了[捂脸R][捂脸R]
————
已经打算兑换流量包了，转念一想，不对啊，不是自己的原因，就去找客服维权，拿点“误工流量包”，虽然才5G，看网课是不太够的[捂脸R]有比没有好
————
总结：一定要懂得维权！！[耶R][耶R][耶R]
#宽带外线设备故障[话题]# #宽带维权[话题]##电信宽带[话题]#",1723266481000,1723266481000,2024-08-10 13:08:01,2024-08-10 13:08:01,5c5bb72a000000001a02986b,Weweweee,8,2,22,2,,"宽带外线设备故障,宽带维权,电信宽带",2024-12-03,https://www.xiaohongshu.com/explore/66b6f5b10000000009017e85?xsec_token=ABiB6kwY5GzEGaiW5B7d-FeK2-sg3yxAhXpdsGfSp3v7U=&xsec_source=pc_search
放下手机,667bb5ef000000001f0079f9,normal,发现了能立马进入CPA学习状态的方法,"我觉得在职备考CPA最大的问题就是效率比较低，比如我之前周末在家学习，很容易走神，学一会就忍不住刷手机，进入不了学习状态，效率特别低，后来我就摸索了一些方法，效果还不错，分享给同样备考的姐妹们💕
-
1⃣远离诱惑
一旦开始学习就别碰手机了，可以把手机先放在很难拿到的地方，我一般会放在卧室的抽屉里，这样既减少了诱惑，又增加了娱乐成本（想玩手机需要离开位置去拿），这样做以后我就再也没有在学习时看过手机了
回到书桌前就直接开始用ipad看网课，ipad上也不能有任何娱乐软件，只作看课和刷题的功能用
2⃣建立每日list
to do list 明确好【时长+学习任务+学习材料+学习方法】规划好每天的学习任务，用来提醒我什么时间做什么，还有哪些没完成
done list 相当于每日的复盘总结，哪怕是很小的成就都可以写下来，这能够有效激励自己，也更有干劲明天继续学习
3⃣选对合适的课程
我一开始看富富的课老是容易分心，学过他课的姐妹都知道他笔记有点乱，我常常听到一半就不知道讲哪了，就越学越灰心，后面换了戚纯生老师的会计课就清晰明了多了，所以在刚开始备考的时候一定要多听几个老师的课，总有一个是适合自己的
-
总结一下，效率比学习时间更重要，效率高，事半功倍；效率低，事倍功半
大家还有什么能快速进入学习状态的方法也可以分享出来，大家一起学习吖☀️
#注会备考[话题]#  #我在之了学会计[话题]#  #之了戚纯生[话题]#  #之了课堂cpa资源[话题]#  #打工人在职考证[话题]#",1719383535000,1719383536000,2024-06-26 14:32:15,2024-06-26 14:32:16,55ceb70362a60c132ec15b98,min敏,10,7,0,1,,"注会备考,我在之了学会计,之了戚纯生,之了课堂cpa资源,打工人在职考证",2024-11-22,https://www.xiaohongshu.com/explore/667bb5ef000000001f0079f9?xsec_token=ABixtjkcBOmg9pmZgaAcKx3BSRNyXTgCaPTtMy0Ow4Liw=&xsec_source=pc_search
断网,6543acc4000000002201cfc6,normal,tcl电视老是断网,昨天刚到的电视，昨天还好好的，今天断网无数次，客服让我更改路由器DNS地址。电脑小白真的不会弄。这体验感太差了，搞不来可能只能退货了。##TCL电视[话题]# #TCL[话题]# #电视推荐[话题]# @TCL @TCL家电,1698933956000,1698933957000,2023-11-02 22:05:56,2023-11-02 22:05:57,5d401be5000000001103049b,鱼鱼,114,117,64,47,,"TCL电视,TCL,电视推荐",2024-11-22,https://www.xiaohongshu.com/explore/6543acc4000000002201cfc6?xsec_token=ABSrGsyLEtArPYVAuBUa9J4bqSjiuG7v4QBM_Fu4Hoi0c=&xsec_source=pc_search
手机沉迷,653a66570000000025014763,normal,孩子上初二，请不要再控制他玩手机游戏了❗️,"💕宝子们好呀，我是智博妈妈，欢迎大家的关注
	
🎓我是一名家庭教育导师，同时也是两个孩子的妈妈。老大智今年16岁，老二博10岁。
	
🍀zui近和宝妈们聚在一起，聊到青春期这个话题，特别是孩子沉迷手机的问题。
	
她们都纷纷表示一定不能让孩子玩手机，实在不行，就直接把手机没收掉。我听到后也只是笑一笑，打心眼里并不完全认同这种说法。
	
🍀不少孩子进入青春期就会喜欢上玩游戏，黑白颠倒，脾气暴躁。我家孩子也不例外。
	
跟很多家长一样，我也曾经采取过控制孩子玩手机的方式，比如收手机、砸手机等，但发现这样做只会让孩子更加渴望手机，跟我发脾气，亲子关系越来越糟糕。
	
对于这个问题，我一度深感焦虑和无助。幸运的是，经过一段艰难的探索与学习，我成功帮助他戒掉了手机网瘾。
	
如果你家也有一个正在沉迷手机的孩子，那么这篇笔记你一定要看，或许能给你带来一些启发和帮助😊
#家庭教育[话题]##家庭教育经验分享[话题]#  #育儿[话题]##亲子教育[话题]# #孩子教育[话题]#  #父母课堂[话题]#  #父母与孩子[话题]#  #科学育儿我有妙招[话题]#  #青春期教育[话题]##如何与青春期孩子相处[话题]##孩子沉迷手机[话题]##孩子沉迷游戏[话题]##辣妈育儿经[话题]##孩子玩手机[话题]#",1698326103000,1698326104000,2023-10-26 21:15:03,2023-10-26 21:15:04,652266b20000000024015539,智博妈妈,177,128,43,108,,"家庭教育,家庭教育经验分享,育儿,亲子教育,孩子教育,父母课堂,父母与孩子,科学育儿我有妙招,青春期教育,如何与青春期孩子相处,孩子沉迷手机,孩子沉迷游戏,辣妈育儿经,孩子玩手机",2024-12-03,https://www.xiaohongshu.com/explore/653a66570000000025014763?xsec_token=ABJUdjp4yFtLhBa-AKOc029g_i04OV0fXNj-o-BJoR-hs=&xsec_source=pc_search
手机沉迷,675642000000000004029368,video,#孩子躺平[话题]##孩子叛逆[话题]##仇视父母[话题]##沉迷手机[话题]##抑郁焦虑[话题]##休学厌学[话题]#,#孩子躺平[话题]##孩子叛逆[话题]##仇视父母[话题]##沉迷手机[话题]##抑郁焦虑[话题]##休学厌学[话题]#,1733706240000,1733706241000,2024-12-09 09:04:00,2024-12-09 09:04:01,66c69e2b000000001d0213ec,风味茄子~,1,0,3,0,山东,"孩子躺平,孩子叛逆,仇视父母,沉迷手机,抑郁焦虑,休学厌学",2024-12-10,https://www.xiaohongshu.com/explore/675642000000000004029368?xsec_token=AB5Fwwfg1Ov2I8xHXYE_rFaGe698TruS2t3uz9WUIJttg=&xsec_source=pc_search
手机沉迷,6757f15b000000000603f464,video,沉迷手机沉迷游戏是怎么毁掉孩子的？,﻿#青春期[话题]#﻿ ﻿#孩子成长[话题]#﻿ ﻿#家庭教育[话题]#﻿,1733828524000,1733816668000,2024-12-10 19:02:04,2024-12-10 15:44:28,653b2a4f0000000004009f49,郭磊老师教育咨询,1,0,1,0,河南,"青春期,孩子成长,家庭教育",2024-12-10,https://www.xiaohongshu.com/explore/6757f15b000000000603f464?xsec_token=ABRLKV72QkK8elXVGBWelll8uSijAgPJJ6oK4Muxe7jXY=&xsec_source=pc_search
断网生活,66d9525900000000120110bf,video,2025秋招季|刷到我，就暂停⏸一下吧,"厌倦了被“社会时钟⏰”推着走？
是时候按下生活的暂停键，给心灵一个深呼吸的机会了！💪💨
钱包不空的小伙伴们，
如果实在迷茫焦虑又无从下手解决困境，
不妨给自己一个奢侈的礼物——一段自我探索的Gap时光
上小红书聊秋招， @职场薯  真能帮年轻人找到需要的路子
#熊浩[话题]#   #2025秋招季[话题]#   #秋招有路子[话题]#   #gap[话题]#   #人生的意义[话题]#",1725706858000,1725518425000,2024-09-07 19:00:58,2024-09-05 14:40:25,5cc849730000000011018cee,熊浩Bearhow,933,423,58,150,,"熊浩,2025秋招季,秋招有路子,gap,人生的意义",2024-12-03,https://www.xiaohongshu.com/explore/66d9525900000000120110bf?xsec_token=ABvBRT6l-wV7DjwYRbOfcGAU-LBAIMQtOjFj-gDCYwMuU=&xsec_source=pc_search
放下手机,66c9a833000000001f01ddec,normal,渐渐找回长时间不看手机的能力,"看十三邀的时候有一句话非常触动我：
“现在的年轻人，因为电子产品，生命像被掏空一样，像一个空心的人。”
	
电子产品不仅剥夺人的功能性，就连感知力也要剥夺，我决定把自己的主体性抢过来。
	
-
拒绝空闲时间长时间待在家里
每天出门散步是很好的方法
	
我会注意到周围环境的变化
雨后打落在地上的枝叶，转角新开的面包店，在阳光的缝隙中听鸟儿歌唱。花时间坐在绿荫的椅子上看一下午书。
从不同的角度观察公园那颗巨大的树，感受碧绿的能量在永恒沉默中流转。
	
我发现 当你把注意力放在感知周围环境中，会减少看手机的频率。
	
-
就如《好的爱情》里一段话：
“当一个人真正静下心来，心无杂念，精神世界也会从凌乱无序变得纯净澄明，当你用这样洁净无染的精神去观察人与事，就会像明镜映照万物那样客观公正、不增不减…”
	
放下手机，多出门走走吧。
	
-
	
#马路观察日记[话题]# #日常读书[话题]# #散步[话题]# #我心里的游乐园[话题]# #在平凡日子里热爱生活[话题]# #知识夏校[话题]# #又被我学到了[话题]# #我会被文字打动[话题]# #街角的咖啡店[话题]# #远离手机[话题]#",1724491827000,1724492851000,2024-08-24 17:30:27,2024-08-24 17:47:31,5f462f300000000001008c68,smile,6340,2077,180,370,,"马路观察日记,日常读书,散步,我心里的游乐园,在平凡日子里热爱生活,知识夏校,又被我学到了,我会被文字打动,街角的咖啡店,远离手机",2024-11-22,https://www.xiaohongshu.com/explore/66c9a833000000001f01ddec?xsec_token=ABf8GTZNYNbfFXApEw3QsP6DfPjOIFx305qwaOPbC2EaQ=&xsec_source=pc_search
手机依赖,640317550000000013011122,normal,听说诺基亚换logo了🤭,"可我咋觉得还是原来的好看[暗中观察R]
用了很多年的小手机，现在依然能接打电话、收发短信，当初前卫的设计、轻薄的机身放到现在看依然是个艺术品。
现在的手机功能越来越多，让我们的生活更便捷的同时也加深了对手机的依赖，换作你，你愿意换回之前的旧手机吗？
#诺基亚[话题]# #CCD[话题]#",1677924181000,1677924182000,2023-03-04 18:03:01,2023-03-04 18:03:02,61f61e290000000021026ae1,底一,40,9,29,8,,"诺基亚,CCD",2024-12-10,https://www.xiaohongshu.com/explore/640317550000000013011122?xsec_token=ABnY-iT7-3mmGklhHMR2TB_c0PcVQKLXnK8qvIXjWQACY=&xsec_source=pc_search
手机沉迷,6617f878000000001a0137c5,normal,【主题班会】-拒绝沉迷手机 远离低级快乐,"快乐，是有质量的。
多巴胺带来的兴奋感，唾手可得却稍纵即逝；
内啡肽带来的成就感，难能可贵却经久不息；
低级的快乐来自于放纵；
高级的快乐来自于克制；
学会自律！
拒绝沉迷于手机带来的低级快乐！
追求真正的高级快乐！
#主题班会[话题]# #主题班会ppt模版[话题]# #班会[话题]# #班会课件[话题]# #班会课[话题]# #班会ppt[话题]# #主题班会课件[话题]# #沉迷手机[话题]# #孩子沉迷手机[话题]# #低级快乐[话题]# #垃圾快乐[话题]# #防沉迷[话题]# #主题班会ppt[话题]# #远离垃圾快乐[话题]# #多巴胺的快乐[话题]# #快乐多巴胺[话题]##主题班会ppt[话题]# #防沉迷手机[话题]# #自律才能更自由[话题]# #自律[话题]#",1712846968000,1714145400000,2024-04-11 22:49:28,2024-04-26 23:30:00,5be1b0bb9e2aa80001ebd37b,Yimi,84,69,3,18,,"主题班会,主题班会ppt模版,班会,班会课件,班会课,班会ppt,主题班会课件,沉迷手机,孩子沉迷手机,低级快乐,垃圾快乐,防沉迷,主题班会ppt,远离垃圾快乐,多巴胺的快乐,快乐多巴胺,防沉迷手机,自律才能更自由,自律",2024-12-10,https://www.xiaohongshu.com/explore/6617f878000000001a0137c5?xsec_token=ABXuamW__vkwG4EF59PCd8vUHCs2g-ROb12oEzQofStwg=&xsec_source=pc_search
手机沉迷,6756717c000000000102836e,video,重度沉迷手机怎么办,#叛逆期[话题]# #家庭教育[话题]# #家庭教育经验分享[话题]# #校园霸凌[话题]# #沉迷手机[话题]# #青春期教育[话题]# #亲子关系[话题]# #厌学[话题]# #休学[话题]# #孩子沉迷手机[话题]#,1733718396000,1733718396000,2024-12-09 12:26:36,2024-12-09 12:26:36,648db395000000001f006f38,家庭教育大文老师,2,0,0,0,四川,"叛逆期,家庭教育,家庭教育经验分享,校园霸凌,沉迷手机,青春期教育,亲子关系,厌学,休学,孩子沉迷手机",2024-12-10,https://www.xiaohongshu.com/explore/6756717c000000000102836e?xsec_token=AB5Fwwfg1Ov2I8xHXYE_rFaOxh-h9UHCi91ZcNBtxKvAs=&xsec_source=pc_search
短视频沉迷,641451b70000000012030395,video,送给沉迷网络游戏的孩子，妈妈的一个做法，改变孩子的一生！一定要看完！#教育[话题]# #家庭教育[话题]# #父母课堂[话题]# #孩子教育[话题]# #父母与孩子[话题]#,送给沉迷网络游戏的孩子，妈妈的一个做法，改变孩子的一生！一定要看完！#教育[话题]# #家庭教育[话题]# #父母课堂[话题]# #孩子教育[话题]# #父母与孩子[话题]#,1679053239000,1679053240000,2023-03-17 19:40:39,2023-03-17 19:40:40,63ede093000000000f012d0f,小初高家长圈,1.4万,1.1万,145,2415,,"教育,家庭教育,父母课堂,孩子教育,父母与孩子",2024-11-25,https://www.xiaohongshu.com/explore/641451b70000000012030395?xsec_token=AB4AVys5wWxtWVmjo62V_meML6M7JuYXwI3axhDKGF8dw=&xsec_source=pc_search
手机管理,667372b6000000000d00d62a,normal,把自我管理装进手机屏幕🖥️ 附思路,"在没有专注模式下，我会也给自己打造一个自我管理的环境。
	
所以我的屏幕设计上也会按照自我管理的思路来进行。
	
自我管理=健康&习惯+优质信息管理+任务&兴趣
对应桌面有三个+一个负一屏的页面
	
想成为什么人，就先想办法让自己处于这种环境中。
#时间管理[话题]# #自我成长[话题]# #个人成长[话题]# #自我管理[话题]# #手机屏幕[话题]# #苹果桌面[话题]# #建立人生系统[话题]# #效率[话题]#",1718842039000,1718842039000,2024-06-20 08:07:19,2024-06-20 08:07:19,599e197d5e87e730e0e97754,有趣的自律大人,395,404,20,27,,"时间管理,自我成长,个人成长,自我管理,手机屏幕,苹果桌面,建立人生系统,效率",2024-11-25,https://www.xiaohongshu.com/explore/667372b6000000000d00d62a?xsec_token=ABMzeB-c5hcwRa_jN046echVQTsqK1kWSTGw1NpRUeoOE=&xsec_source=pc_search
放下手机,66a778030000000027011b04,normal,三星Z Fold 6上手两天的实际感受,"先给Boxhill Telstra点个赞，五点关门，我四点五十才进门，只用了十分钟就帮我签好了。那真叫团队协作啊，三个人帮我一个人弄，在澳洲这可是最好待遇了[笑哭R][笑哭R]
	
没想到澳洲这次上的这么快，偶然问了一句还真有货，但只有一台蓝色的，择日不如撞日，就他了。
	
我用手机的有很明确的要求，就是要方便我随时可以记笔记，改简历。S22用了一年半，基本满足要求，但是也很尴尬，单手操作是在太大，用来记笔记还行，但是用来改简历又不够大，所以对折叠屏一直在关注。不过没用过折叠的，不知道会不会太厚，外屏好不好用，内屏书写舒不舒服等等担忧。
	
这两天用下来，以上担忧基本消除。下面是我的使用感受：
1. 厚度完全可以接受，我不太抠数据，就放在口袋里的感受，因为面积比旧手机小太多，舒适性有值得提升。
2. 重量不轻，不加壳的话也是完全可以接受的。但是加上三星自产的壳之后，就显得重了。但是单手操作的舒服感受目前盖过了重量增加带来的负面影响，所以还需要一段时间才能有真实感受。
3. 手写笔的感受不如S的ultra系列，主要原因是三星壳自带的笔的笔头到笔尖没有过度，笔身直接一个笔尖，影响书写距离的判断，不过随着使用应该很快适应。
4. 内屏的手写感受非常好，跟旧手机相比好上不少。首先是书写感受，虽然是柔性屏，但是书写的时候跟玻璃屏没区别。其次是尺寸，感觉大小适中，可以把手放在屏幕上书写，也不会误操作，操作自然。谁的简历会第一个享受我的新手机的批改呢[偷笑R][偷笑R]
5. 柔性屏幕中间的那条折痕，确实是影响书写，解决办法就是把页面移开折痕，再来书写。
6.  对于睡前会看一下手机的我，发现一个非常好用的功能，那就是把手机微微打开，如图三，然后手机就可以立起来了，这个时候侧躺，用外屏刷手机，就不用握着了。就冲这个功能，值了。
	
但是，让我不爽的点也有：
1. 这手机壳颜色也太丑了，Telstra 说官方出的目前就这一个颜色。。我也不知道真假。
2. 还是手机壳，外屏壳，屏幕左边的细细的一条，根本粘不牢，老是手指一用力就弯曲移位，low 感很下头。
	
最后总结一下，从我具体的需求来看，应该说很好的满足了。让我不爽的点，应该可以通过更换配件来改进。
#折叠屏手机[话题]##三星折叠手机[话题]#   #三星fold6[话题]# #三星zfold6[话题]# #civileer[话题]#",1722251267000,1722251268000,2024-07-29 19:07:47,2024-07-29 19:07:48,63a12b25000000002801aab7,Civileer私人号,230,45,148,6,,"折叠屏手机,三星折叠手机,三星fold6,三星zfold6,civileer",2024-12-17,https://www.xiaohongshu.com/explore/66a778030000000027011b04?xsec_token=AB1Oa2Iex5MW5FmdiUKL9l3vcR0Jt3M5KigKt7E64g9pI=&xsec_source=pc_search
断网生活,67079da2000000002c028da8,normal,日本旅游上网卡怎么选？原生卡？一篇必懂‼️😎,"🇯🇵去日本旅游，上网通常有三种途径：
1⃣️购买上网卡（最推荐！一般都选用这种）
2⃣️租随身 wifi（次推荐，有押金，有丢失风险）
3⃣️国内手机卡开国际漫游功能（不太推荐，部分app无法使用，也比较贵）
	
[看R]如何选择上网卡？流量卡？
1、日本三大运营商是NTT DoCoMo、Softbankau。一般去日本旅游用的最多的是Docomo和Softbank，这类属于原生卡。
👉soft纯原生卡，纯白色🤍，新款正面无logo，条码是8981开头的，落地即可使用。信号更好，更稳定，按总流量收费，流量超出后断网，小米手机不支持。
——很多小红薯友友推荐使用[点赞R]
	
👉doco原生卡，信号较好，按总流量收费，流量超出后降速不断网，小米手机也支持，基本都支持。
	
👉原生资源上网卡，“虚商卡”，比如亿点卡，标注softbank原生资源，到日本插卡等3分钟一般就能直接用。
	
2、还有一类是香港等地区的卡，粉卡💓，需要开数据漫游才能使用（有用过的uu反馈说无法使用谷歌地图，我在询问客服时说是可以用，可能有一定风险）
	
✅整体看来：原生卡的稳定性、网速表现会更好，其中softbank原生卡更加实惠（比doco便宜）
	
[向右R]注：建议在国内购买，💰更香，要是有问题也能解决～ 在日本机场、地铁站买更贵（要是在日本买，big camera买合适些，711不卖）
	
以上为攻略帖，可做参考，如需购买还请自行判别～
#日本旅游[话题]# #日本电话卡[话题]# #日本上网[话题]# #东京旅游[话题]# #日本旅游攻略[话题]# #日本流量卡[话题]# #日本跟团旅游[话题]# #日本自由行[话题]#",1728552354000,1728552355000,2024-10-10 17:25:54,2024-10-10 17:25:55,65e5b98d000000000500b069,叶子🌿,728,1116,84,765,,"日本旅游,日本电话卡,日本上网,东京旅游,日本旅游攻略,日本流量卡,日本跟团旅游,日本自由行",2024-12-03,https://www.xiaohongshu.com/explore/67079da2000000002c028da8?xsec_token=AB8JglnYc3KtXX6dP3smPzaQw3FTZgWrD47PdNaqXpQmU=&xsec_source=pc_search
放下手机,66b59864000000001e01e06c,video,感受一下HUAWEI Pura70标准款的非凡感，这质感一点不输苹果#鸿蒙next[话题]# #数码科技[话题]# #Pura70[话题]#,感受一下HUAWEI Pura70标准款的非凡感，这质感一点不输苹果#鸿蒙next[话题]# #数码科技[话题]# #Pura70[话题]#,1723177060000,1723177060000,2024-08-09 12:17:40,2024-08-09 12:17:40,5c6cdeb700000000110293d9,清风数码,6242,1364,2347,3012,,"鸿蒙next,数码科技,Pura70",2024-11-21,https://www.xiaohongshu.com/explore/66b59864000000001e01e06c?xsec_token=ABz00YgkZXe8hyIKqQZSxeC7JObDDOFvd97kEbQISiZD4=&xsec_source=pc_search
沉迷手机,65b76fd8000000002b03f442,video,姐妹们你们有多少手机啊‼️⁉️,我有三个哈哈哈哈哈😂你们多少个评论区留下#备用机[话题]##别人的手机[话题]# #壁纸分享[话题]##手机推荐[话题]##曲面屏[话题]##安卓手机[话题]##荣耀h[话题]##华为[话题]##小红薯给流量[话题]# #官方大大求流流量[话题]#,1706520536000,1706522318000,2024-01-29 17:28:56,2024-01-29 17:58:38,65570c4f000000000802c5f8,爱吃泡芙🍥,652,117,153,3,,"备用机,别人的手机,壁纸分享,手机推荐,曲面屏,安卓手机,荣耀h,华为,小红薯给流量,官方大大求流流量",2024-11-21,https://www.xiaohongshu.com/explore/65b76fd8000000002b03f442?xsec_token=ABid4sqJJdyEtsm_XXxiWdOpJn0vu14kNAAP7KY0-9QAU=&xsec_source=pc_search
手机沉迷,67579744000000000402bc0c,video,不要去管沉迷手机的孩子了,##育儿经验[话题]# #父母课堂[话题]# #沉迷手机[话题]# #孩子沉迷手机怎么办[话题]# #正确的引导孩子陪伴孩子[话题]# #孩子教育[话题]#,1733793604000,1733793604000,2024-12-10 09:20:04,2024-12-10 09:20:04,674017a0000000001d02c2bb,育儿赋能,2,1,0,0,山东,"育儿经验,父母课堂,沉迷手机,孩子沉迷手机怎么办,正确的引导孩子陪伴孩子,孩子教育",2024-12-10,https://www.xiaohongshu.com/explore/67579744000000000402bc0c?xsec_token=ABRLKV72QkK8elXVGBWelllw4RH0MBiJnnyDIldKc8NI8=&xsec_source=pc_search
放下手机,637a353c000000001003e963,normal,手写壁纸丨放下手机 📵,"[吧唧R]小红薯们，今日份手写壁纸来了~
送大家四个字——放下手机。
[种草R]
原材料：手、钢笔
壁纸尺寸：1200×2652
喜欢的话可以帮我点个小心心[红色心形R]
想要原图的小伙伴请后台踢我[萌萌哒R]
[种草R]
我是子瞻兄，每日分享一张手写壁纸，有空常来哦[派对R]
大家有什么想要的内容，在下方留言告诉我哦[哇R]
（说不定哪天就翻牌了呢？[扯脸H]）
#每日练字打卡[话题]# #每日练字打卡[话题]# #写字是一种生活[话题]# #书法[话题]# #写字[话题]# #手写[话题]# #硬笔书法[话题]# #硬笔书法之美[话题]# #手写壁纸[话题]# #手机壁纸[话题]# #建议是放下手机[话题]# #治愈系壁纸[话题]##笔记灵感[话题]#",1668953404000,1668953404000,2022-11-20 22:10:04,2022-11-20 22:10:04,5d08ddb700000000160247cd,子瞻兄,53,15,86,1,,"每日练字打卡,写字是一种生活,书法,写字,硬笔书法,硬笔书法之美,手写壁纸,手机壁纸,建议是放下手机,治愈系壁纸,笔记灵感,手写",2024-11-21,https://www.xiaohongshu.com/explore/637a353c000000001003e963?xsec_token=AB-6D5ECOqD4TflUMWmdmgsMtndkoOpKZBKZLWEglLFfw=&xsec_source=pc_search
屏幕时间,65abc443000000001003edcf,normal,这个功能烦人但是好用！建议设起来,"我设置这个苹果自带功能有一周了，这个功能在我离手机小于 30cm 的时候就会提醒我把手机拿远一点，符合要求才可以继续看屏幕。平时觉得虽然有点烦，但是不至于到想要关掉的地步🌚
	
刚刚去理发店洗头，我旁边躺着享受洗头的人手机举得高高的，眼睛瞪超大，大概 50cm，我就不行了，我这种近视眼，拿掉眼镜就得离得近才能看清手机😂所以手机提醒了我几次后我就干脆闭眼睡觉算了！这个功能立大功了，让我好好休息了四十分钟，所以我也决定一直开着这个功能，让手机提醒我本该做好的事情～🤔
	
有了这个功能，我躺着玩手机也会被搞到没兴致，干脆就不这样了！而且不仅仅是躺着玩手机，我平时玩手机离太近它突然蹦出来也会让我一下子清醒，自我意识瞬间重新占据大脑上风，瞬间对手机没了兴致。
	
ps：本周使用时间比上周下降24%
	
pps：用这个功能有20天了吧，虽然它弹出来会让你烦，但依然不会想要关掉这个功能。只需要在它弹出来的时候很平静地告诉自己，我知道了，然后把手机放开一点就行。",1705755715000,1707726986000,2024-01-20 21:01:55,2024-02-12 16:36:26,56e7e5b9aed75843acd99763,每天都是圣诞节（早睡版）,16,3,11,3,,,2024-11-25,https://www.xiaohongshu.com/explore/65abc443000000001003edcf?xsec_token=AB76as30YQrCgLYYfrVcTtpJ2ZxjA2eO8SoqLPpkCmpt0=&xsec_source=pc_search
短视频沉迷,66266328000000000103310b,normal,社会学观察 | 短剧如何让我们沉迷？,"短剧越来越火了，一分钟一集，剧情狗血，巴掌横飞，但为什么还是看得欲罢不能？许多观点说短剧节奏快、爽点密，符合当下受众需求。但个人认为这样的分析还是浅了一层，为什么这样的特点满足受众需求？又满足了哪些需求？我们尝试来分析一下。
	
[一R]社会学有一本很有名的著作叫《社会的麦当劳化》，大意是说随着工业大生产的不断发展，我们就像麦当劳这类快餐一样变得越来越高效。这种高效不仅体现在工作上，也逐渐影响到我们的生活，比如现在看剧都看倍速的，看电影都看小帅小美解说的，而短剧正是顺应高效需求的又一个产物，坐地铁的功夫就能看几十集，把效率提高到极致。
	
[二R]“社会麦当劳化”的另一个特点是，我们身边万事万物都在变得高度标准化，短剧也一样，“6秒给身份，15秒出转折”，没有情节，没有铺垫，只是一个个为了刺激情绪设计的固定模板。
	
[三R]从生理角度来看，短时刺激能促使大脑产生多巴胺，让我们感到愉悦，这会促进我们继续追求当前的刺激，久而久之就会上瘾，这也是刷短剧会上瘾的重要原因。
	
[四R]从内容形式上看，短剧也在尽一切可能抓住我们的注意力。因为不同于看电影能享受到的沉浸式观影环境，短剧面临的收看环境更为复杂，手机屏幕小，环境更嘈杂，时间碎片化，因此它只能用更为激进的手段，比如嘶吼的台词，夸张的表演，乱飞的耳光等等，这些技巧如果用在电影上就太过了，而在短剧上就刚刚好。
	
[五R]心理学还有一个理论叫做“替代性满足”，就是说我们喜欢幻想的，恰恰是自己现实生活中难以达到的，比如短剧中比较受欢迎的逆袭、战神、复仇等常见题材套路，都能让观众抽离出苦涩的现实，沉浸在美好的幻想世界。
	
[六R]另外，沉迷短剧很可能是因为我们用脑过度。研究表明，在持续一段时间的高强度用脑之后（比如一天的工作），大脑负责理性思考的前额叶皮质会积累很多有害物质，这会让大脑启动保护机制，驱使我们去做一些轻松无脑的事情（比如刷短剧）。
	
[加一R]综上，现代工作节奏的不断加快，以及生活压力的持续增长，一方面在需求端，让我们无论从生理上还是心理上都产生了对短剧这类无脑娱乐品的迫切需求；另一方面在供给端，短剧的生产、制作、呈现形式又天然契合了当下的社会节奏。供给和需求至此完美契合，短剧也就迅速井喷一发不可收。
	
#社会学[话题]# #心理学[话题]# #短剧[话题]# #读书[话题]# #年轻人[话题]# #狗血剧情[话题]# #爽剧[话题]#",1713791785000,1713791785000,2024-04-22 21:16:25,2024-04-22 21:16:25,5c0b9c0f00000000060215dd,拖拉机司机,496,442,20,213,,"社会学,心理学,短剧,读书,年轻人,狗血剧情,爽剧",2024-11-25,https://www.xiaohongshu.com/explore/66266328000000000103310b?xsec_token=ABmqhkiEY-pTeudPbjYVXqXZb2NYvBhwjPoEa785Hp36Q=&xsec_source=pc_search
